# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-05-27 15:56:02 EDT	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09352900 VALLECITO CREEK NEAR BAYFIELD, CO.
# -----------------------------------------------------------------------------------
#
# Data provided for site 09352900
#    DD parameter   Description
#    02   00060     Discharge, cubic feet per second
#    01   00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	02_00060	02_00060_cd	01_00065	01_00065_cd
USGS	09352900	2015-05-20 21:15	MDT	278	P	2.06	P
USGS	09352900	2015-05-20 21:30	MDT	278	P	2.06	P
USGS	09352900	2015-05-20 21:45	MDT	278	P	2.06	P
USGS	09352900	2015-05-20 22:00	MDT	278	P	2.06	P
USGS	09352900	2015-05-20 22:15	MDT	278	P	2.06	P
USGS	09352900	2015-05-20 22:30	MDT	278	P	2.06	P
USGS	09352900	2015-05-20 22:45	MDT	278	P	2.06	P
USGS	09352900	2015-05-20 23:00	MDT	278	P	2.06	P
USGS	09352900	2015-05-20 23:15	MDT	278	P	2.06	P
USGS	09352900	2015-05-20 23:30	MDT	278	P	2.06	P
USGS	09352900	2015-05-20 23:45	MDT	278	P	2.06	P
USGS	09352900	2015-05-21 00:00	MDT	278	P	2.06	P
USGS	09352900	2015-05-21 00:15	MDT	278	P	2.06	P
USGS	09352900	2015-05-21 00:30	MDT	278	P	2.06	P
USGS	09352900	2015-05-21 00:45	MDT	278	P	2.06	P
USGS	09352900	2015-05-21 01:00	MDT	274	P	2.05	P
USGS	09352900	2015-05-21 01:15	MDT	274	P	2.05	P
USGS	09352900	2015-05-21 01:30	MDT	274	P	2.05	P
USGS	09352900	2015-05-21 01:45	MDT	274	P	2.05	P
USGS	09352900	2015-05-21 02:00	MDT	274	P	2.05	P
USGS	09352900	2015-05-21 02:15	MDT	274	P	2.05	P
USGS	09352900	2015-05-21 02:30	MDT	274	P	2.05	P
USGS	09352900	2015-05-21 02:45	MDT	274	P	2.05	P
USGS	09352900	2015-05-21 03:00	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 03:15	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 03:30	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 03:45	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 04:00	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 04:15	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 04:30	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 04:45	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 05:00	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 05:15	MDT	265	P	2.03	P
USGS	09352900	2015-05-21 05:30	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 05:45	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 06:00	MDT	265	P	2.03	P
USGS	09352900	2015-05-21 06:15	MDT	265	P	2.03	P
USGS	09352900	2015-05-21 06:30	MDT	265	P	2.03	P
USGS	09352900	2015-05-21 06:45	MDT	265	P	2.03	P
USGS	09352900	2015-05-21 07:00	MDT	265	P	2.03	P
USGS	09352900	2015-05-21 07:15	MDT	265	P	2.03	P
USGS	09352900	2015-05-21 07:30	MDT	261	P	2.02	P
USGS	09352900	2015-05-21 07:45	MDT	261	P	2.02	P
USGS	09352900	2015-05-21 08:00	MDT	261	P	2.02	P
USGS	09352900	2015-05-21 08:15	MDT	261	P	2.02	P
USGS	09352900	2015-05-21 08:30	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 08:45	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 09:00	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 09:15	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 09:30	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 09:45	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 10:00	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 10:15	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 10:30	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 10:45	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 11:00	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 11:15	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 11:30	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 11:45	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 12:00	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 12:15	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 12:30	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 12:45	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 13:00	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 13:15	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 13:30	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 13:45	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 14:00	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 14:15	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 14:30	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 14:45	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 15:00	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 15:15	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 15:30	MDT	253	P	2.00	P
USGS	09352900	2015-05-21 15:45	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 16:00	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 16:15	MDT	257	P	2.01	P
USGS	09352900	2015-05-21 16:30	MDT	261	P	2.02	P
USGS	09352900	2015-05-21 16:45	MDT	261	P	2.02	P
USGS	09352900	2015-05-21 17:00	MDT	261	P	2.02	P
USGS	09352900	2015-05-21 17:15	MDT	261	P	2.02	P
USGS	09352900	2015-05-21 17:30	MDT	261	P	2.02	P
USGS	09352900	2015-05-21 17:45	MDT	265	P	2.03	P
USGS	09352900	2015-05-21 18:00	MDT	265	P	2.03	P
USGS	09352900	2015-05-21 18:15	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 18:30	MDT	270	P	2.04	P
USGS	09352900	2015-05-21 18:45	MDT	274	P	2.05	P
USGS	09352900	2015-05-21 19:00	MDT	274	P	2.05	P
USGS	09352900	2015-05-21 19:15	MDT	278	P	2.06	P
USGS	09352900	2015-05-21 19:30	MDT	278	P	2.06	P
USGS	09352900	2015-05-21 19:45	MDT	278	P	2.06	P
USGS	09352900	2015-05-21 20:00	MDT	282	P	2.07	P
USGS	09352900	2015-05-21 20:15	MDT	282	P	2.07	P
USGS	09352900	2015-05-21 20:30	MDT	282	P	2.07	P
USGS	09352900	2015-05-21 20:45	MDT	282	P	2.07	P
USGS	09352900	2015-05-21 21:00	MDT	282	P	2.07	P
USGS	09352900	2015-05-21 21:15	MDT	287	P	2.08	P
USGS	09352900	2015-05-21 21:30	MDT	287	P	2.08	P
USGS	09352900	2015-05-21 21:45	MDT	287	P	2.08	P
USGS	09352900	2015-05-21 22:00	MDT	287	P	2.08	P
USGS	09352900	2015-05-21 22:15	MDT	287	P	2.08	P
USGS	09352900	2015-05-21 22:30	MDT	287	P	2.08	P
USGS	09352900	2015-05-21 22:45	MDT	287	P	2.08	P
USGS	09352900	2015-05-21 23:00	MDT	287	P	2.08	P
USGS	09352900	2015-05-21 23:15	MDT	291	P	2.09	P
USGS	09352900	2015-05-21 23:30	MDT	291	P	2.09	P
USGS	09352900	2015-05-21 23:45	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 00:00	MDT	300	P	2.11	P
USGS	09352900	2015-05-22 00:15	MDT	300	P	2.11	P
USGS	09352900	2015-05-22 00:30	MDT	304	P	2.12	P
USGS	09352900	2015-05-22 00:45	MDT	304	P	2.12	P
USGS	09352900	2015-05-22 01:00	MDT	300	P	2.11	P
USGS	09352900	2015-05-22 01:15	MDT	304	P	2.12	P
USGS	09352900	2015-05-22 01:30	MDT	304	P	2.12	P
USGS	09352900	2015-05-22 01:45	MDT	304	P	2.12	P
USGS	09352900	2015-05-22 02:00	MDT	300	P	2.11	P
USGS	09352900	2015-05-22 02:15	MDT	300	P	2.11	P
USGS	09352900	2015-05-22 02:30	MDT	300	P	2.11	P
USGS	09352900	2015-05-22 02:45	MDT	300	P	2.11	P
USGS	09352900	2015-05-22 03:00	MDT	300	P	2.11	P
USGS	09352900	2015-05-22 03:15	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 03:30	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 03:45	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 04:00	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 04:15	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 04:30	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 04:45	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 05:00	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 05:15	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 05:30	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 05:45	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 06:00	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 06:15	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 06:30	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 06:45	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 07:00	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 07:15	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 07:30	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 07:45	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 08:00	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 08:15	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 08:30	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 08:45	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 09:00	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 09:15	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 09:30	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 09:45	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 10:00	MDT	278	P	2.06	P
USGS	09352900	2015-05-22 10:15	MDT	278	P	2.06	P
USGS	09352900	2015-05-22 10:30	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 10:45	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 11:00	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 11:15	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 11:30	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 11:45	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 12:00	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 12:15	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 12:30	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 12:45	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 13:00	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 13:15	MDT	282	P	2.07	P
USGS	09352900	2015-05-22 13:30	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 13:45	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 14:00	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 14:15	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 14:30	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 14:45	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 15:00	MDT	287	P	2.08	P
USGS	09352900	2015-05-22 15:15	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 15:30	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 15:45	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 16:00	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 16:15	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 16:30	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 16:45	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 17:00	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 17:15	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 17:30	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 17:45	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 18:00	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 18:15	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 18:30	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 18:45	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 19:00	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 19:15	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 19:30	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 19:45	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 20:00	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 20:15	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 20:30	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 20:45	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 21:00	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 21:15	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 21:30	MDT	295	P	2.10	P
USGS	09352900	2015-05-22 21:45	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 22:00	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 22:15	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 22:30	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 22:45	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 23:00	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 23:15	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 23:30	MDT	291	P	2.09	P
USGS	09352900	2015-05-22 23:45	MDT	291	P	2.09	P
USGS	09352900	2015-05-23 00:00	MDT	291	P	2.09	P
USGS	09352900	2015-05-23 00:15	MDT	291	P	2.09	P
USGS	09352900	2015-05-23 00:30	MDT	291	P	2.09	P
USGS	09352900	2015-05-23 00:45	MDT	291	P	2.09	P
USGS	09352900	2015-05-23 01:00	MDT	291	P	2.09	P
USGS	09352900	2015-05-23 01:15	MDT	291	P	2.09	P
USGS	09352900	2015-05-23 01:30	MDT	291	P	2.09	P
USGS	09352900	2015-05-23 01:45	MDT	287	P	2.08	P
USGS	09352900	2015-05-23 02:00	MDT	287	P	2.08	P
USGS	09352900	2015-05-23 02:15	MDT	287	P	2.08	P
USGS	09352900	2015-05-23 02:30	MDT	287	P	2.08	P
USGS	09352900	2015-05-23 02:45	MDT	287	P	2.08	P
USGS	09352900	2015-05-23 03:00	MDT	287	P	2.08	P
USGS	09352900	2015-05-23 03:15	MDT	282	P	2.07	P
USGS	09352900	2015-05-23 03:30	MDT	282	P	2.07	P
USGS	09352900	2015-05-23 03:45	MDT	282	P	2.07	P
USGS	09352900	2015-05-23 04:00	MDT	282	P	2.07	P
USGS	09352900	2015-05-23 04:15	MDT	282	P	2.07	P
USGS	09352900	2015-05-23 04:30	MDT	282	P	2.07	P
USGS	09352900	2015-05-23 04:45	MDT	282	P	2.07	P
USGS	09352900	2015-05-23 05:00	MDT	278	P	2.06	P
USGS	09352900	2015-05-23 05:15	MDT	282	P	2.07	P
USGS	09352900	2015-05-23 05:30	MDT	278	P	2.06	P
USGS	09352900	2015-05-23 05:45	MDT	278	P	2.06	P
USGS	09352900	2015-05-23 06:00	MDT	278	P	2.06	P
USGS	09352900	2015-05-23 06:15	MDT	274	P	2.05	P
USGS	09352900	2015-05-23 06:30	MDT	278	P	2.06	P
USGS	09352900	2015-05-23 06:45	MDT	274	P	2.05	P
USGS	09352900	2015-05-23 07:00	MDT	274	P	2.05	P
USGS	09352900	2015-05-23 07:15	MDT	274	P	2.05	P
USGS	09352900	2015-05-23 07:30	MDT	274	P	2.05	P
USGS	09352900	2015-05-23 07:45	MDT	274	P	2.05	P
USGS	09352900	2015-05-23 08:00	MDT	274	P	2.05	P
USGS	09352900	2015-05-23 08:15	MDT	274	P	2.05	P
USGS	09352900	2015-05-23 08:30	MDT	270	P	2.04	P
USGS	09352900	2015-05-23 08:45	MDT	270	P	2.04	P
USGS	09352900	2015-05-23 09:00	MDT	270	P	2.04	P
USGS	09352900	2015-05-23 09:15	MDT	270	P	2.04	P
USGS	09352900	2015-05-23 09:30	MDT	270	P	2.04	P
USGS	09352900	2015-05-23 09:45	MDT	270	P	2.04	P
USGS	09352900	2015-05-23 10:00	MDT	270	P	2.04	P
USGS	09352900	2015-05-23 10:15	MDT	270	P	2.04	P
USGS	09352900	2015-05-23 10:30	MDT	270	P	2.04	P
USGS	09352900	2015-05-23 10:45	MDT	270	P	2.04	P
USGS	09352900	2015-05-23 11:00	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 11:15	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 11:30	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 11:45	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 12:00	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 12:15	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 12:30	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 12:45	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 13:00	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 13:15	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 13:30	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 13:45	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 14:00	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 14:15	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 14:30	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 14:45	MDT	261	P	2.02	P
USGS	09352900	2015-05-23 15:00	MDT	261	P	2.02	P
USGS	09352900	2015-05-23 15:15	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 15:30	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 15:45	MDT	265	P	2.03	P
USGS	09352900	2015-05-23 16:00	MDT	261	P	2.02	P
USGS	09352900	2015-05-23 16:15	MDT	261	P	2.02	P
USGS	09352900	2015-05-23 16:30	MDT	261	P	2.02	P
USGS	09352900	2015-05-23 16:45	MDT	261	P	2.02	P
USGS	09352900	2015-05-23 17:00	MDT	261	P	2.02	P
USGS	09352900	2015-05-23 17:15	MDT	261	P	2.02	P
USGS	09352900	2015-05-23 17:30	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 17:45	MDT	261	P	2.02	P
USGS	09352900	2015-05-23 18:00	MDT	261	P	2.02	P
USGS	09352900	2015-05-23 18:15	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 18:30	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 18:45	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 19:00	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 19:15	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 19:30	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 19:45	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 20:00	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 20:15	MDT	253	P	2.00	P
USGS	09352900	2015-05-23 20:30	MDT	253	P	2.00	P
USGS	09352900	2015-05-23 20:45	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 21:00	MDT	253	P	2.00	P
USGS	09352900	2015-05-23 21:15	MDT	253	P	2.00	P
USGS	09352900	2015-05-23 21:30	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 21:45	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 22:00	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 22:15	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 22:30	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 22:45	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 23:00	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 23:15	MDT	257	P	2.01	P
USGS	09352900	2015-05-23 23:30	MDT	253	P	2.00	P
USGS	09352900	2015-05-23 23:45	MDT	253	P	2.00	P
USGS	09352900	2015-05-24 00:00	MDT	253	P	2.00	P
USGS	09352900	2015-05-24 00:15	MDT	253	P	2.00	P
USGS	09352900	2015-05-24 00:30	MDT	249	P	1.99	P
USGS	09352900	2015-05-24 00:45	MDT	249	P	1.99	P
USGS	09352900	2015-05-24 01:00	MDT	249	P	1.99	P
USGS	09352900	2015-05-24 01:15	MDT	249	P	1.99	P
USGS	09352900	2015-05-24 01:30	MDT	249	P	1.99	P
USGS	09352900	2015-05-24 01:45	MDT	249	P	1.99	P
USGS	09352900	2015-05-24 02:00	MDT	245	P	1.98	P
USGS	09352900	2015-05-24 02:15	MDT	245	P	1.98	P
USGS	09352900	2015-05-24 02:30	MDT	245	P	1.98	P
USGS	09352900	2015-05-24 02:45	MDT	245	P	1.98	P
USGS	09352900	2015-05-24 03:00	MDT	245	P	1.98	P
USGS	09352900	2015-05-24 03:15	MDT	245	P	1.98	P
USGS	09352900	2015-05-24 03:30	MDT	245	P	1.98	P
USGS	09352900	2015-05-24 03:45	MDT	245	P	1.98	P
USGS	09352900	2015-05-24 04:00	MDT	245	P	1.98	P
USGS	09352900	2015-05-24 04:15	MDT	241	P	1.97	P
USGS	09352900	2015-05-24 04:30	MDT	241	P	1.97	P
USGS	09352900	2015-05-24 04:45	MDT	241	P	1.97	P
USGS	09352900	2015-05-24 05:00	MDT	241	P	1.97	P
USGS	09352900	2015-05-24 05:15	MDT	241	P	1.97	P
USGS	09352900	2015-05-24 05:30	MDT	241	P	1.97	P
USGS	09352900	2015-05-24 05:45	MDT	241	P	1.97	P
USGS	09352900	2015-05-24 06:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 06:15	MDT	241	P	1.97	P
USGS	09352900	2015-05-24 06:30	MDT	241	P	1.97	P
USGS	09352900	2015-05-24 06:45	MDT	241	P	1.97	P
USGS	09352900	2015-05-24 07:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 07:15	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 07:30	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 07:45	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 08:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 08:15	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 08:30	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 08:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 09:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 09:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 09:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 09:45	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 10:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 10:15	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 10:30	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 10:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 11:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 11:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 11:30	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 11:45	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 12:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 12:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 12:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 12:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 13:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 13:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 13:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 13:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 14:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 14:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 14:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 14:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 15:00	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 15:15	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 15:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 15:45	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 16:00	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 16:15	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 16:30	MDT	234	P	1.95	P
USGS	09352900	2015-05-24 16:45	MDT	238	P	1.96	P
USGS	09352900	2015-05-24 17:00	MDT	234	P	1.95	P
